date,transport_type,value
12/03/2022,tfl_bus,0.88
12/03/2022,bus_excluding_london,0.91
12/03/2022,national_rail,0.92
12/04/2022,cars,1
12/04/2022,light_commercial_vehicles,1.26
12/04/2022,heavy_goods_vehicles,1.23
12/04/2022,all_motor_vehicles,1.04
12/04/2022,cycling,0.78
12/04/2022,tfl_tube,0.94
12/04/2022,tfl_bus,0.9
12/04/2022,bus_excluding_london,0.99
12/04/2022,national_rail,0.91
12/05/2022,cars,0.93
12/05/2022,light_commercial_vehicles,1.13
12/05/2022,heavy_goods_vehicles,1.07
12/05/2022,all_motor_vehicles,0.97
12/05/2022,cycling,0.79
12/05/2022,tfl_tube,0.74
12/05/2022,tfl_bus,0.82
12/05/2022,bus_excluding_london,0.89
12/05/2022,national_rail,0.91
12/06/2022,cars,0.92
12/06/2022,light_commercial_vehicles,1.13
12/06/2022,heavy_goods_vehicles,1.07
12/06/2022,all_motor_vehicles,0.97
12/06/2022,cycling,0.71
12/06/2022,tfl_tube,0.81
12/06/2022,tfl_bus,0.85
12/06/2022,bus_excluding_london,0.93
12/06/2022,national_rail,0.91
12/07/2022,cars,0.92
12/07/2022,light_commercial_vehicles,1.14
12/07/2022,heavy_goods_vehicles,1.07
12/07/2022,all_motor_vehicles,0.97
12/07/2022,cycling,0.87
12/07/2022,tfl_tube,0.82
12/07/2022,tfl_bus,0.85
12/07/2022,bus_excluding_london,0.88
12/07/2022,national_rail,0.91
12/08/2022,cars,0.91
12/08/2022,light_commercial_vehicles,1.12
12/08/2022,heavy_goods_vehicles,1.06
12/08/2022,all_motor_vehicles,0.96
12/08/2022,cycling,0.76
12/08/2022,tfl_tube,0.82
12/08/2022,tfl_bus,0.84
12/08/2022,bus_excluding_london,0.89
12/08/2022,national_rail,0.9
12/09/2022,cars,0.92
12/09/2022,light_commercial_vehicles,1.1
12/09/2022,heavy_goods_vehicles,1.03
12/09/2022,all_motor_vehicles,0.96
12/09/2022,cycling,0.61
12/09/2022,tfl_tube,0.78
12/09/2022,tfl_bus,0.81
12/09/2022,bus_excluding_london,0.86
12/09/2022,national_rail,0.86
12/10/2022,cars,0.92
12/10/2022,light_commercial_vehicles,1.15
12/10/2022,heavy_goods_vehicles,1.11
12/10/2022,all_motor_vehicles,0.95
12/10/2022,cycling,0.65
12/10/2022,tfl_tube,0.92
12/10/2022,tfl_bus,0.85
12/10/2022,bus_excluding_london,0.84
12/10/2022,national_rail,0.86
12/11/2022,cars,0.91
12/11/2022,light_commercial_vehicles,1.19
12/11/2022,heavy_goods_vehicles,1.2
12/11/2022,all_motor_vehicles,0.96
12/11/2022,cycling,0.45
12/11/2022,tfl_tube,0.92
12/11/2022,tfl_bus,0.86
12/11/2022,bus_excluding_london,0.95
12/11/2022,national_rail,0.86
12/12/2022,cars,0.86
12/12/2022,light_commercial_vehicles,1.1
12/12/2022,heavy_goods_vehicles,1.04
12/12/2022,all_motor_vehicles,0.91
12/12/2022,cycling,0.52
12/12/2022,tfl_tube,0.61
12/12/2022,tfl_bus,0.77
12/12/2022,bus_excluding_london,0.81
12/12/2022,national_rail,0.82
12/13/2022,cars,0.9
12/13/2022,light_commercial_vehicles,1.13
12/13/2022,heavy_goods_vehicles,1.04
12/13/2022,all_motor_vehicles,0.95
12/13/2022,cycling,0.48
12/13/2022,tfl_tube,0.58
12/13/2022,tfl_bus,0.84
12/13/2022,bus_excluding_london,0.87
12/13/2022,national_rail,0.74
12/14/2022,cars,0.9
12/14/2022,light_commercial_vehicles,1.13
12/14/2022,heavy_goods_vehicles,1.03
12/14/2022,all_motor_vehicles,0.95
12/14/2022,cycling,0.54
12/14/2022,tfl_tube,0.59
12/14/2022,tfl_bus,0.84
12/14/2022,bus_excluding_london,0.83
12/14/2022,national_rail,0.68
12/15/2022,cars,0.91
12/15/2022,light_commercial_vehicles,1.11
12/15/2022,heavy_goods_vehicles,1.01
12/15/2022,all_motor_vehicles,0.95
12/15/2022,cycling,0.62
12/15/2022,tfl_tube,0.73
12/15/2022,tfl_bus,0.84
12/15/2022,bus_excluding_london,0.84
12/15/2022,national_rail,0.64
12/16/2022,cars,0.92
12/16/2022,light_commercial_vehicles,1.1
12/16/2022,heavy_goods_vehicles,0.98
12/16/2022,all_motor_vehicles,0.96
12/16/2022,cycling,0.48
12/16/2022,tfl_tube,0.63
12/16/2022,tfl_bus,0.82
12/16/2022,bus_excluding_london,0.81
12/16/2022,national_rail,0.58
12/17/2022,cars,0.96
12/17/2022,light_commercial_vehicles,1.18
12/17/2022,heavy_goods_vehicles,1.12
12/17/2022,all_motor_vehicles,1
12/17/2022,cycling,0.58
12/17/2022,tfl_tube,0.75
12/17/2022,tfl_bus,0.88
12/17/2022,bus_excluding_london,0.83
12/17/2022,national_rail,0.51
12/18/2022,cars,0.92
12/18/2022,light_commercial_vehicles,1.15
12/18/2022,heavy_goods_vehicles,1.2
12/18/2022,all_motor_vehicles,0.96
12/18/2022,cycling,0.31
12/18/2022,tfl_tube,0.76
12/18/2022,tfl_bus,0.83
12/18/2022,bus_excluding_london,0.87
12/18/2022,national_rail,0.48
12/19/2022,cars,0.93
12/19/2022,light_commercial_vehicles,1.11
12/19/2022,heavy_goods_vehicles,1.02
12/19/2022,all_motor_vehicles,0.96
12/19/2022,cycling,0.48
12/19/2022,tfl_tube,0.69
12/19/2022,tfl_bus,0.72
12/19/2022,bus_excluding_london,0.71
12/19/2022,national_rail,0.5
12/20/2022,cars,0.93
12/20/2022,light_commercial_vehicles,1.1
12/20/2022,heavy_goods_vehicles,1.02
12/20/2022,all_motor_vehicles,0.96
12/20/2022,cycling,0.68
12/20/2022,tfl_tube,0.73
12/20/2022,tfl_bus,0.76
12/20/2022,bus_excluding_london,0.77
12/20/2022,national_rail,0.58
12/21/2022,cars,0.93
12/21/2022,light_commercial_vehicles,1.08
12/21/2022,heavy_goods_vehicles,0.98
12/21/2022,all_motor_vehicles,0.96
12/21/2022,cycling,0.65
12/21/2022,tfl_tube,0.68
12/21/2022,tfl_bus,0.73
12/21/2022,bus_excluding_london,0.7
12/21/2022,national_rail,0.63
12/22/2022,cars,0.93
12/22/2022,light_commercial_vehicles,1.03
12/22/2022,heavy_goods_vehicles,0.86
12/22/2022,all_motor_vehicles,0.94
12/22/2022,cycling,0.61
12/22/2022,tfl_tube,0.65
12/22/2022,tfl_bus,0.73
12/22/2022,bus_excluding_london,0.68
12/22/2022,national_rail,0.63
12/23/2022,cars,0.9
12/23/2022,light_commercial_vehicles,0.91
12/23/2022,heavy_goods_vehicles,0.65
12/23/2022,all_motor_vehicles,0.89
12/23/2022,cycling,0.38
12/23/2022,tfl_tube,0.58
12/23/2022,tfl_bus,0.73
12/23/2022,bus_excluding_london,0.63
12/23/2022,national_rail,0.68
12/24/2022,cars,0.86
12/24/2022,light_commercial_vehicles,0.93
12/24/2022,heavy_goods_vehicles,0.58
12/24/2022,all_motor_vehicles,0.86
12/24/2022,cycling,0.85
12/24/2022,tfl_tube,0.64
12/24/2022,tfl_bus,0.79
12/24/2022,bus_excluding_london,0.56
12/24/2022,national_rail,0.67
12/25/2022,cars,0.6
12/25/2022,light_commercial_vehicles,0.6
12/25/2022,heavy_goods_vehicles,0.12
12/25/2022,all_motor_vehicles,0.59
12/25/2022,cycling,0.33
12/25/2022,tfl_tube,3.81
12/25/2022,tfl_bus,1.05
12/26/2022,cars,0.65
12/26/2022,light_commercial_vehicles,0.5
12/26/2022,heavy_goods_vehicles,0.12
12/26/2022,all_motor_vehicles,0.59
12/26/2022,cycling,0.46
12/26/2022,tfl_tube,0.94
12/26/2022,tfl_bus,0.98
12/27/2022,cars,0.74
12/27/2022,light_commercial_vehicles,0.63
12/27/2022,heavy_goods_vehicles,0.27
12/27/2022,all_motor_vehicles,0.69
12/27/2022,cycling,0.37
12/27/2022,tfl_tube,0.72
12/27/2022,tfl_bus,0.75
12/28/2022,cars,0.75
12/28/2022,light_commercial_vehicles,0.72
12/28/2022,heavy_goods_vehicles,0.48
12/28/2022,all_motor_vehicles,0.73
12/28/2022,cycling,0.42
12/28/2022,tfl_tube,0.86
12/28/2022,tfl_bus,0.88
12/28/2022,bus_excluding_london,0.46
12/29/2022,cars,0.77
12/29/2022,light_commercial_vehicles,0.73
12/29/2022,heavy_goods_vehicles,0.49
12/29/2022,all_motor_vehicles,0.74
12/29/2022,cycling,0.73
12/29/2022,tfl_tube,1
12/29/2022,tfl_bus,1
12/29/2022,bus_excluding_london,0.55
12/30/2022,cars,0.76
12/30/2022,light_commercial_vehicles,0.72
12/30/2022,heavy_goods_vehicles,0.49
12/30/2022,all_motor_vehicles,0.73
12/30/2022,cycling,0.45
12/30/2022,tfl_tube,0.98
12/30/2022,tfl_bus,1
12/30/2022,bus_excluding_london,0.52
12/31/2022,cars,0.76
12/31/2022,light_commercial_vehicles,0.84
12/31/2022,heavy_goods_vehicles,0.63
12/31/2022,all_motor_vehicles,0.77
12/31/2022,cycling,0.51
12/31/2022,tfl_tube,0.89
12/31/2022,tfl_bus,0.82
12/31/2022,bus_excluding_london,0.56
01/01/2023,cars,0.71
01/01/2023,light_commercial_vehicles,0.8
01/01/2023,heavy_goods_vehicles,0.4
01/01/2023,all_motor_vehicles,0.72
01/01/2023,cycling,0.65
01/01/2023,tfl_tube,0.82
01/01/2023,tfl_bus,0.98
01/02/2023,cars,0.71
01/02/2023,light_commercial_vehicles,0.62
01/02/2023,heavy_goods_vehicles,0.27
01/02/2023,all_motor_vehicles,0.67
01/02/2023,cycling,0.78
01/02/2023,tfl_tube,0.59
01/02/2023,tfl_bus,0.68
01/03/2023,cars,0.78
01/03/2023,light_commercial_vehicles,0.89
01/03/2023,heavy_goods_vehicles,0.71
01/03/2023,all_motor_vehicles,0.8
01/03/2023,cycling,0.49
01/03/2023,tfl_tube,0.59
01/03/2023,tfl_bus,0.74
01/03/2023,bus_excluding_london,0.65
01/04/2023,cars,0.82
01/04/2023,light_commercial_vehicles,0.97
01/04/2023,heavy_goods_vehicles,0.88
01/04/2023,all_motor_vehicles,0.85
01/04/2023,cycling,0.87
01/04/2023,tfl_tube,0.6
01/04/2023,tfl_bus,0.81
01/04/2023,bus_excluding_london,0.74
01/05/2023,cars,0.83
01/05/2023,light_commercial_vehicles,0.98
01/05/2023,heavy_goods_vehicles,0.91
01/05/2023,all_motor_vehicles,0.86
01/05/2023,cycling,0.99
01/05/2023,tfl_tube,0.78
01/05/2023,tfl_bus,1.11
01/05/2023,bus_excluding_london,0.78
01/06/2023,cars,0.85
01/06/2023,light_commercial_vehicles,1
01/06/2023,heavy_goods_vehicles,0.92
01/06/2023,all_motor_vehicles,0.88
01/06/2023,cycling,0.86
01/06/2023,tfl_tube,0.74
01/06/2023,tfl_bus,1.1
01/06/2023,bus_excluding_london,0.79
01/07/2023,cars,0.87
01/07/2023,light_commercial_vehicles,1.06
01/07/2023,heavy_goods_vehicles,0.94
01/07/2023,all_motor_vehicles,0.9
01/07/2023,cycling,0.64
01/07/2023,tfl_tube,0.87
01/07/2023,tfl_bus,0.95
01/07/2023,bus_excluding_london,0.74
01/08/2023,cars,0.87
01/08/2023,light_commercial_vehicles,1.11
01/08/2023,heavy_goods_vehicles,1.02
01/08/2023,all_motor_vehicles,0.91
01/08/2023,cycling,0.78
01/08/2023,tfl_tube,0.91
01/08/2023,tfl_bus,0.9
01/08/2023,bus_excluding_london,0.84
01/09/2023,cars,0.88
01/09/2023,light_commercial_vehicles,1.09
01/09/2023,heavy_goods_vehicles,1.01
01/09/2023,all_motor_vehicles,0.93
01/09/2023,cycling,0.86
01/09/2023,tfl_tube,0.75
01/09/2023,tfl_bus,0.9
01/09/2023,bus_excluding_london,0.84
01/10/2023,cars,0.87
01/10/2023,light_commercial_vehicles,1.09
01/10/2023,heavy_goods_vehicles,0.99
01/10/2023,all_motor_vehicles,0.92
01/10/2023,cycling,0.54
01/10/2023,tfl_tube,0.83
01/10/2023,tfl_bus,0.84
01/10/2023,bus_excluding_london,0.81
01/11/2023,cars,0.88
01/11/2023,light_commercial_vehicles,1.08
01/11/2023,heavy_goods_vehicles,0.99
01/11/2023,all_motor_vehicles,0.92
01/11/2023,cycling,0.86
01/11/2023,tfl_tube,0.83
01/11/2023,tfl_bus,0.87
01/11/2023,bus_excluding_london,0.82
01/11/2023,national_rail,0.58
01/12/2023,cars,0.88
01/12/2023,light_commercial_vehicles,1.06
01/12/2023,heavy_goods_vehicles,0.98
01/12/2023,all_motor_vehicles,0.92
01/12/2023,cycling,0.79
01/12/2023,tfl_tube,0.85
01/12/2023,tfl_bus,0.84
01/12/2023,bus_excluding_london,0.82
01/12/2023,national_rail,0.61
01/13/2023,cars,0.88
01/13/2023,light_commercial_vehicles,1.05
01/13/2023,heavy_goods_vehicles,0.97
01/13/2023,all_motor_vehicles,0.92
01/13/2023,cycling,0.77
01/13/2023,tfl_tube,0.76
01/13/2023,tfl_bus,0.86
01/13/2023,bus_excluding_london,0.84
01/13/2023,national_rail,0.84
01/14/2023,cars,0.89
01/14/2023,light_commercial_vehicles,1.09
01/14/2023,heavy_goods_vehicles,0.97
01/14/2023,all_motor_vehicles,0.92
01/14/2023,cycling,0.67
01/14/2023,tfl_tube,0.95
01/14/2023,tfl_bus,0.89
01/14/2023,bus_excluding_london,0.78
01/14/2023,national_rail,0.9
01/15/2023,cars,0.92
01/15/2023,light_commercial_vehicles,1.17
01/15/2023,heavy_goods_vehicles,1.08
01/15/2023,all_motor_vehicles,0.96
01/15/2023,cycling,0.9
01/15/2023,tfl_tube,1.06
01/15/2023,tfl_bus,0.94
01/15/2023,bus_excluding_london,0.91
01/15/2023,national_rail,0.98
01/16/2023,cars,0.89
01/16/2023,light_commercial_vehicles,1.1
01/16/2023,heavy_goods_vehicles,1.01
01/16/2023,all_motor_vehicles,0.93
01/16/2023,cycling,0.78
01/16/2023,tfl_tube,0.72
01/16/2023,tfl_bus,0.82
01/16/2023,bus_excluding_london,0.84
01/16/2023,national_rail,0.97
01/17/2023,cars,0.88
01/17/2023,light_commercial_vehicles,1.1
01/17/2023,heavy_goods_vehicles,1
01/17/2023,all_motor_vehicles,0.93
01/17/2023,cycling,0.69
01/17/2023,tfl_tube,0.77
01/17/2023,tfl_bus,0.85
01/17/2023,bus_excluding_london,0.86
01/17/2023,national_rail,0.97
01/18/2023,cars,0.87
01/18/2023,light_commercial_vehicles,1.1
01/18/2023,heavy_goods_vehicles,1
01/18/2023,all_motor_vehicles,0.92
01/18/2023,cycling,0.82
01/18/2023,tfl_tube,0.78
01/18/2023,tfl_bus,0.84
01/18/2023,bus_excluding_london,0.81
01/18/2023,national_rail,0.9
01/19/2023,cars,0.87
01/19/2023,light_commercial_vehicles,1.08
01/19/2023,heavy_goods_vehicles,0.98
01/19/2023,all_motor_vehicles,0.92
01/19/2023,cycling,0.97
01/19/2023,tfl_tube,0.81
01/19/2023,tfl_bus,0.83
01/19/2023,bus_excluding_london,0.84
01/19/2023,national_rail,0.9
01/20/2023,cars,0.89
01/20/2023,light_commercial_vehicles,1.08
01/20/2023,heavy_goods_vehicles,0.98
01/20/2023,all_motor_vehicles,0.93
01/20/2023,cycling,0.73
01/20/2023,tfl_tube,0.73
01/20/2023,tfl_bus,0.84
01/20/2023,bus_excluding_london,0.85
01/20/2023,national_rail,0.9
01/21/2023,cars,0.9
01/21/2023,light_commercial_vehicles,1.12
01/21/2023,heavy_goods_vehicles,1
01/21/2023,all_motor_vehicles,0.93
01/21/2023,cycling,0.82
01/21/2023,tfl_tube,0.93
01/21/2023,tfl_bus,0.9
01/21/2023,bus_excluding_london,0.82
01/21/2023,national_rail,0.91
01/22/2023,cars,0.9
01/22/2023,light_commercial_vehicles,1.15
01/22/2023,heavy_goods_vehicles,1.07
01/22/2023,all_motor_vehicles,0.94
01/22/2023,cycling,0.71
01/22/2023,tfl_tube,0.96
01/22/2023,tfl_bus,0.9
01/22/2023,bus_excluding_london,0.92
01/22/2023,national_rail,0.91
01/23/2023,cars,0.9
01/23/2023,light_commercial_vehicles,1.12
01/23/2023,heavy_goods_vehicles,1.02
01/23/2023,all_motor_vehicles,0.95
01/23/2023,cycling,0.83
01/23/2023,tfl_tube,0.71
01/23/2023,tfl_bus,0.84
01/23/2023,bus_excluding_london,0.86
01/23/2023,national_rail,0.91
01/24/2023,cars,0.9
01/24/2023,light_commercial_vehicles,1.12
01/24/2023,heavy_goods_vehicles,1.01
01/24/2023,all_motor_vehicles,0.95
01/24/2023,cycling,0.74
01/24/2023,tfl_tube,0.77
01/24/2023,tfl_bus,0.84
01/24/2023,bus_excluding_london,0.9
01/24/2023,national_rail,0.91
01/25/2023,cars,0.9
01/25/2023,light_commercial_vehicles,1.11
01/25/2023,heavy_goods_vehicles,1.01
01/25/2023,all_motor_vehicles,0.95
01/25/2023,cycling,0.86
01/25/2023,tfl_tube,0.79
01/25/2023,tfl_bus,0.83
01/25/2023,bus_excluding_london,0.85
01/25/2023,national_rail,0.94
01/26/2023,cars,0.9
01/26/2023,light_commercial_vehicles,1.09
01/26/2023,heavy_goods_vehicles,0.99
01/26/2023,all_motor_vehicles,0.94
01/26/2023,cycling,0.99
01/26/2023,tfl_tube,0.81
01/26/2023,tfl_bus,0.84
01/26/2023,bus_excluding_london,0.88
01/26/2023,national_rail,0.95
01/27/2023,cars,0.91
01/27/2023,light_commercial_vehicles,1.08
01/27/2023,heavy_goods_vehicles,0.98
01/27/2023,all_motor_vehicles,0.94
01/27/2023,cycling,0.82
01/27/2023,tfl_tube,0.74
01/27/2023,tfl_bus,0.85
01/27/2023,bus_excluding_london,0.87
01/27/2023,national_rail,0.95
01/28/2023,cars,0.94
01/28/2023,light_commercial_vehicles,1.15
01/28/2023,heavy_goods_vehicles,1
01/28/2023,all_motor_vehicles,0.98
01/28/2023,cycling,0.97
01/28/2023,tfl_tube,0.92
01/28/2023,tfl_bus,0.92
01/28/2023,bus_excluding_london,0.86
01/28/2023,national_rail,0.95
01/29/2023,cars,0.95
01/29/2023,light_commercial_vehicles,1.21
01/29/2023,heavy_goods_vehicles,1.08
01/29/2023,all_motor_vehicles,0.99
01/29/2023,cycling,0.97
01/29/2023,tfl_tube,0.9
01/29/2023,tfl_bus,0.92
01/29/2023,bus_excluding_london,0.95
01/29/2023,national_rail,0.95
01/30/2023,cars,0.9
01/30/2023,light_commercial_vehicles,1.12
01/30/2023,heavy_goods_vehicles,1.02
01/30/2023,all_motor_vehicles,0.95
01/30/2023,cycling,0.96
01/30/2023,tfl_tube,0.72
01/30/2023,tfl_bus,0.85
01/30/2023,bus_excluding_london,0.89
01/30/2023,national_rail,0.95
01/31/2023,cars,0.91
01/31/2023,light_commercial_vehicles,1.11
01/31/2023,heavy_goods_vehicles,1
01/31/2023,all_motor_vehicles,0.95
01/31/2023,cycling,0.87
01/31/2023,tfl_tube,0.78
01/31/2023,tfl_bus,0.84
01/31/2023,bus_excluding_london,0.92
01/31/2023,national_rail,0.94
02/01/2023,cars,0.9
02/01/2023,light_commercial_vehicles,1.11
02/01/2023,heavy_goods_vehicles,1.01
02/01/2023,all_motor_vehicles,0.94
02/01/2023,cycling,0.97
02/01/2023,tfl_tube,0.63
02/01/2023,tfl_bus,0.77
02/01/2023,bus_excluding_london,0.81
02/01/2023,national_rail,0.89
02/02/2023,cars,0.9
02/02/2023,light_commercial_vehicles,1.09
02/02/2023,heavy_goods_vehicles,1
02/02/2023,all_motor_vehicles,0.94
02/02/2023,cycling,0.96
02/02/2023,tfl_tube,0.77
02/02/2023,tfl_bus,0.71
02/02/2023,bus_excluding_london,0.89
02/02/2023,national_rail,0.88
02/03/2023,cars,0.92
02/03/2023,light_commercial_vehicles,1.08
02/03/2023,heavy_goods_vehicles,0.98
02/03/2023,all_motor_vehicles,0.95
02/03/2023,cycling,0.94
02/03/2023,tfl_tube,0.66
02/03/2023,tfl_bus,0.85
02/03/2023,bus_excluding_london,0.89
02/03/2023,national_rail,0.79
02/04/2023,cars,0.93
02/04/2023,light_commercial_vehicles,1.14
02/04/2023,heavy_goods_vehicles,1.02
02/04/2023,all_motor_vehicles,0.97
02/04/2023,cycling,1.01
02/04/2023,tfl_tube,0.97
02/04/2023,tfl_bus,0.92
02/04/2023,bus_excluding_london,0.88
02/04/2023,national_rail,0.78
02/05/2023,cars,0.98
02/05/2023,light_commercial_vehicles,1.22
02/05/2023,heavy_goods_vehicles,1.1
02/05/2023,all_motor_vehicles,1.02
02/05/2023,cycling,1
02/05/2023,tfl_tube,1.02
02/05/2023,tfl_bus,0.97
02/05/2023,bus_excluding_london,1
02/05/2023,national_rail,0.78
02/06/2023,cars,0.91
02/06/2023,light_commercial_vehicles,1.12
02/06/2023,heavy_goods_vehicles,1.03
02/06/2023,all_motor_vehicles,0.95
02/06/2023,cycling,0.88
02/06/2023,tfl_tube,0.74
02/06/2023,tfl_bus,0.84
02/06/2023,bus_excluding_london,0.9
02/06/2023,national_rail,0.78
02/07/2023,cars,0.91
02/07/2023,light_commercial_vehicles,1.11
02/07/2023,heavy_goods_vehicles,1.01
02/07/2023,all_motor_vehicles,0.95
02/07/2023,cycling,0.78
02/07/2023,tfl_tube,0.8
02/07/2023,tfl_bus,0.84
02/07/2023,bus_excluding_london,0.93
02/07/2023,national_rail,0.79
02/08/2023,cars,0.9
02/08/2023,light_commercial_vehicles,1.11
02/08/2023,heavy_goods_vehicles,1.02
02/08/2023,all_motor_vehicles,0.95
02/08/2023,cycling,0.99
02/08/2023,tfl_tube,0.79
02/08/2023,tfl_bus,0.84
02/08/2023,bus_excluding_london,0.88
02/08/2023,national_rail,0.88
02/09/2023,cars,0.91
02/09/2023,light_commercial_vehicles,1.09
02/09/2023,heavy_goods_vehicles,1
02/09/2023,all_motor_vehicles,0.95
02/09/2023,cycling,0.98
02/09/2023,tfl_tube,0.8
02/09/2023,tfl_bus,0.84
02/09/2023,bus_excluding_london,0.9
02/09/2023,national_rail,0.89
02/10/2023,cars,0.92
02/10/2023,light_commercial_vehicles,1.09
02/10/2023,heavy_goods_vehicles,0.98
02/10/2023,all_motor_vehicles,0.95
02/10/2023,cycling,0.91
02/10/2023,tfl_tube,0.74
02/10/2023,tfl_bus,0.83
02/10/2023,bus_excluding_london,0.87
02/10/2023,national_rail,1
02/11/2023,cars,0.95
02/11/2023,light_commercial_vehicles,1.15
02/11/2023,heavy_goods_vehicles,1.04
02/11/2023,all_motor_vehicles,0.98
02/11/2023,cycling,0.97
02/11/2023,tfl_tube,1
02/11/2023,tfl_bus,0.87
02/11/2023,bus_excluding_london,0.88
02/11/2023,national_rail,1
02/12/2023,cars,0.97
02/12/2023,light_commercial_vehicles,1.22
02/12/2023,heavy_goods_vehicles,1.13
02/12/2023,all_motor_vehicles,1.01
02/12/2023,cycling,0.93
02/12/2023,tfl_tube,1.32
02/12/2023,tfl_bus,1.15
02/12/2023,bus_excluding_london,1
02/12/2023,national_rail,1.01
02/13/2023,cars,0.92
02/13/2023,light_commercial_vehicles,1.13
02/13/2023,heavy_goods_vehicles,1.03
02/13/2023,all_motor_vehicles,0.97
02/13/2023,cycling,0.99
02/13/2023,tfl_tube,0.75
02/13/2023,tfl_bus,0.75
02/13/2023,bus_excluding_london,0.81
02/13/2023,national_rail,1
02/14/2023,cars,0.91
02/14/2023,light_commercial_vehicles,1.1
02/14/2023,heavy_goods_vehicles,1.01
02/14/2023,all_motor_vehicles,0.95
02/14/2023,cycling,0.88
02/14/2023,tfl_tube,0.81
02/14/2023,tfl_bus,0.77
02/14/2023,bus_excluding_london,0.85
02/14/2023,national_rail,1
02/15/2023,cars,0.91
02/15/2023,light_commercial_vehicles,1.1
02/15/2023,heavy_goods_vehicles,1.01
02/15/2023,all_motor_vehicles,0.95
02/15/2023,cycling,0.98
02/15/2023,tfl_tube,0.81
02/15/2023,tfl_bus,0.75
02/15/2023,bus_excluding_london,0.78
02/15/2023,national_rail,0.93
02/16/2023,cars,0.9
02/16/2023,light_commercial_vehicles,1.07
02/16/2023,heavy_goods_vehicles,0.99
02/16/2023,all_motor_vehicles,0.94
02/16/2023,cycling,0.98
02/16/2023,tfl_tube,0.8
02/16/2023,tfl_bus,0.75
02/16/2023,bus_excluding_london,0.79
02/16/2023,national_rail,0.93
02/17/2023,cars,0.9
02/17/2023,light_commercial_vehicles,1.06
02/17/2023,heavy_goods_vehicles,0.98
02/17/2023,all_motor_vehicles,0.94
02/17/2023,cycling,0.76
02/17/2023,tfl_tube,0.75
02/17/2023,tfl_bus,0.75
02/17/2023,bus_excluding_london,0.78
02/17/2023,national_rail,0.92
02/18/2023,cars,0.96
02/18/2023,light_commercial_vehicles,1.16
02/18/2023,heavy_goods_vehicles,1.03
02/18/2023,all_motor_vehicles,0.99
02/18/2023,cycling,0.99
02/18/2023,tfl_tube,1.07
02/18/2023,tfl_bus,1
02/18/2023,bus_excluding_london,0.86
02/18/2023,national_rail,0.91
02/19/2023,cars,1.01
02/19/2023,light_commercial_vehicles,1.27
02/19/2023,heavy_goods_vehicles,1.12
02/19/2023,all_motor_vehicles,1.06
02/19/2023,cycling,1.01
